"method","fold","model","r2","rmse","mae","bias","block_size_m","predictor_set"
"spatial_block_50000m",2,"Neural Network",0.00104084851499085,0.0499050448439962,0.038825919018057,-0.0192962249866241,50000,"all"
"spatial_block_50000m",2,"GPR",0.0804758368680153,0.00897781978591864,0.00785947899845034,0.00696866635481116,50000,"all"
"spatial_block_50000m",2,"Ordinary Kriging",NA,NA,NA,NA,50000,"all"
"spatial_block_50000m",2,"Universal Kriging (env drift)",NA,NA,NA,NA,50000,"all"
"spatial_block_50000m",2,"GAM",0.0135921060497291,3.53311575015304,0.482574101816479,0.465609607031993,50000,"all"
"spatial_block_50000m",2,"INLA",NA,NA,NA,NA,50000,"all"
"spatial_block_50000m",3,"Random Forest",0.0204853773833277,0.0559050618907951,0.0324067602598549,-0.0268128452943522,50000,"all"
"spatial_block_50000m",3,"XGBoost",0.368583456439735,0.0515501003758059,0.0275886458594826,-0.0244491587854509,50000,"all"
"spatial_block_50000m",3,"SVM",0.410618490425999,0.0502969384886045,0.0262345960145756,-0.0240552351660719,50000,"all"
"spatial_block_50000m",3,"Neural Network",0.216164322011099,0.0584074545001627,0.0420249076107311,-0.0384616717324566,50000,"all"
"spatial_block_50000m",3,"GPR",0.00610492370897345,0.0541774974601661,0.0319688213519288,-0.0227734310217182,50000,"all"
"spatial_block_50000m",3,"Ordinary Kriging",0.363327827169721,0.0492400122051608,0.0254722413709895,-0.0212238361591598,50000,"all"
"spatial_block_50000m",3,"Universal Kriging (env drift)",0.362758899669061,544.470794117866,376.500353090544,336.618979910507,50000,"all"
"spatial_block_50000m",3,"GAM",0.0804278807108445,0.182426696807311,0.101575138617799,0.0651086781736104,50000,"all"
"spatial_block_50000m",3,"INLA",NA,NA,NA,NA,50000,"all"
"spatial_block_50000m",4,"Random Forest",0.0581525645037306,0.0142363109236119,0.0130572001433707,0.0126837265460881,50000,"all"
"spatial_block_50000m",4,"XGBoost",0.012534010470447,0.0109589630011003,0.00887385600873391,0.00847913590885231,50000,"all"
"spatial_block_50000m",4,"SVM",0.00423315657371002,24.6218388128353,4.32852676956377,4.31836541601673,50000,"all"
"spatial_block_50000m",4,"Neural Network",0.00192357776308977,0.0394833523320979,0.0160673181915395,0.0120455637468342,50000,"all"
"spatial_block_50000m",4,"GPR",0.0553179016871744,0.012773427972271,0.0123578633645622,0.0122462610543695,50000,"all"
"spatial_block_50000m",4,"Ordinary Kriging",NA,NA,NA,NA,50000,"all"
"spatial_block_50000m",4,"Universal Kriging (env drift)",NA,NA,NA,NA,50000,"all"
"spatial_block_50000m",4,"GAM",0.0148351488782671,0.0289999351117969,0.00899135605974268,0.00459045148035264,50000,"all"
"spatial_block_50000m",4,"INLA",NA,NA,NA,NA,50000,"all"
"spatial_block_50000m",5,"Random Forest",0.013505694437967,0.0416898385374904,0.0171101170455114,-0.00117668104562863,50000,"all"
"spatial_block_50000m",5,"XGBoost",0.0021720394950019,0.0444536380092123,0.0153207628400534,-0.00467289959912504,50000,"all"
"spatial_block_50000m",5,"SVM",0.0624993392529468,0.041459243813694,0.0136152846435288,-0.00618369449239036,50000,"all"
"spatial_block_50000m",5,"Neural Network",0.102773448324909,0.0402971164568365,0.0183587808847795,-0.00665366830357121,50000,"all"
"spatial_block_50000m",5,"GPR",0.000474238192133425,0.0419702816707222,0.0173259596670739,-0.00138011446583,50000,"all"
"spatial_block_50000m",5,"Ordinary Kriging",NA,NA,NA,NA,50000,"all"
"spatial_block_50000m",5,"Universal Kriging (env drift)",NA,NA,NA,NA,50000,"all"
"spatial_block_50000m",5,"GAM",0.00518630054204813,0.046898026646599,0.0193314046425633,-0.00117962976350891,50000,"all"
"spatial_block_50000m",5,"INLA",NA,NA,NA,NA,50000,"all"
"spatial_block_50000m",1,"Random Forest",0.199265826398857,0.0214950141280011,0.0183185703733947,0.0119836908190377,50000,"pruned_gpr"
"spatial_block_50000m",1,"XGBoost",0.240097489271306,0.0962430086496756,0.0660891482243891,0.0557343191780255,50000,"pruned_gpr"
"spatial_block_50000m",1,"SVM",0.104662249600308,0.0164801536707005,0.0110166195874431,-0.0107268397338717,50000,"pruned_gpr"
"spatial_block_50000m",1,"Neural Network",0.215883626437977,0.0856405656921385,0.0608442900971501,0.048191559416838,50000,"pruned_gpr"
"spatial_block_50000m",1,"GPR",0.236967517980105,0.0671121301239144,0.0485504270030563,0.0351896701536066,50000,"pruned_gpr"
"spatial_block_50000m",1,"Ordinary Kriging",NA,NA,NA,NA,50000,"pruned_gpr"
"spatial_block_50000m",1,"Universal Kriging (env drift)",NA,NA,NA,NA,50000,"pruned_gpr"
"spatial_block_50000m",1,"GAM",0.209520134146282,0.0808000759080856,0.0560724025176191,0.0457432472427077,50000,"pruned_gpr"
"spatial_block_50000m",1,"INLA",NA,NA,NA,NA,50000,"pruned_gpr"
"spatial_block_50000m",2,"Random Forest",0.0459104804430275,0.00713994677851138,0.0052880904559673,0.00108293243638266,50000,"pruned_gpr"
"spatial_block_50000m",2,"XGBoost",0.0254734933232054,0.0122462440257229,0.0078611086315606,0.00569523687178418,50000,"pruned_gpr"
"spatial_block_50000m",2,"SVM",0.108388694180741,0.0471234590705259,0.0165433573841367,-0.00729009854948738,50000,"pruned_gpr"
"spatial_block_50000m",2,"Neural Network",0.0142734842595365,0.0132468690076392,0.0110003297470335,0.003786308052648,50000,"pruned_gpr"
"spatial_block_50000m",2,"GPR",0.0469724940479955,0.0106423056896346,0.00899826470383601,-0.00614029532580955,50000,"pruned_gpr"
"spatial_block_50000m",2,"Ordinary Kriging",NA,NA,NA,NA,50000,"pruned_gpr"
"spatial_block_50000m",2,"Universal Kriging (env drift)",NA,NA,NA,NA,50000,"pruned_gpr"
"spatial_block_50000m",2,"GAM",0.0415720321506341,0.0115115163189258,0.00666244044262852,-0.00123633698092081,50000,"pruned_gpr"
"spatial_block_50000m",2,"INLA",NA,NA,NA,NA,50000,"pruned_gpr"
"spatial_block_50000m",3,"Random Forest",0.312575166832255,0.0551867056666608,0.0319059356620373,-0.0261273694407735,50000,"pruned_gpr"
"spatial_block_50000m",3,"XGBoost",0.0651251628412922,0.0550235938078141,0.0310288662174425,-0.0260167890445666,50000,"pruned_gpr"
"spatial_block_50000m",3,"SVM",0.450686496150164,0.0427914754376985,0.024502304846512,-0.0129777330428812,50000,"pruned_gpr"
"spatial_block_50000m",3,"Neural Network",0.496084814687044,0.0487456992672375,0.0329040758999407,0.0247749186393336,50000,"pruned_gpr"
"spatial_block_50000m",3,"GPR",0.00797583616299282,0.0548842551017822,0.0320422035129331,-0.0247885450485009,50000,"pruned_gpr"
"spatial_block_50000m",3,"Ordinary Kriging",0.363327827169721,0.0492400122051608,0.0254722413709895,-0.0212238361591598,50000,"pruned_gpr"
"spatial_block_50000m",3,"Universal Kriging (env drift)",0.0118014439312844,0.063270922308023,0.042604690112919,-0.0363357120280963,50000,"pruned_gpr"
"spatial_block_50000m",3,"GAM",0.499763925188665,0.0599450969774277,0.0360260718976261,0.0333762825500347,50000,"pruned_gpr"
"spatial_block_50000m",3,"INLA",NA,NA,NA,NA,50000,"pruned_gpr"
"spatial_block_50000m",4,"Random Forest",0.0104893831943601,0.0187081207227319,0.0174568212864618,0.0170457487413636,50000,"pruned_gpr"
"spatial_block_50000m",4,"XGBoost",0.022204958487489,0.0136233471982907,0.00983627177159237,0.00866759681471918,50000,"pruned_gpr"
"spatial_block_50000m",4,"SVM",0.013227785917095,0.0130903410159532,0.0113716505918898,0.00823883554790702,50000,"pruned_gpr"
"spatial_block_50000m",4,"Neural Network",0.00207347923017112,0.0199514231066274,0.0160381558066732,-0.00380276332715908,50000,"pruned_gpr"
"spatial_block_50000m",4,"GPR",0.173243330623422,0.00699323573602133,0.00523761876676405,0.00453091673612266,50000,"pruned_gpr"
"spatial_block_50000m",4,"Ordinary Kriging",NA,NA,NA,NA,50000,"pruned_gpr"
"spatial_block_50000m",4,"Universal Kriging (env drift)",NA,NA,NA,NA,50000,"pruned_gpr"
"spatial_block_50000m",4,"GAM",0.163511595437827,0.00392156930196714,0.00312045896581588,0.00117749459733922,50000,"pruned_gpr"
"spatial_block_50000m",4,"INLA",NA,NA,NA,NA,50000,"pruned_gpr"
"spatial_block_50000m",5,"Random Forest",0.138837419165722,0.040902759961198,0.0177334621770492,-0.000369391094428175,50000,"pruned_gpr"
"spatial_block_50000m",5,"XGBoost",0.00105720605344356,0.0434226236380705,0.0140636544605681,-0.00885064490673753,50000,"pruned_gpr"
"spatial_block_50000m",5,"SVM",0.11023430838081,0.0404235959596987,0.0164470855224405,-0.00458518087634504,50000,"pruned_gpr"
"spatial_block_50000m",5,"Neural Network",0.0900911242538062,0.0427107203989959,0.0236314341506557,0.00563276406607051,50000,"pruned_gpr"
"spatial_block_50000m",5,"GPR",0.0691738812212819,0.0410033008488886,0.0178880947486843,-0.000266274804512797,50000,"pruned_gpr"
"spatial_block_50000m",5,"Ordinary Kriging",NA,NA,NA,NA,50000,"pruned_gpr"
"spatial_block_50000m",5,"Universal Kriging (env drift)",NA,NA,NA,NA,50000,"pruned_gpr"
"spatial_block_50000m",5,"GAM",0.0248886107324899,0.0430475516060052,0.0137563459923848,-0.00691949703814091,50000,"pruned_gpr"
"spatial_block_50000m",5,"INLA",NA,NA,NA,NA,50000,"pruned_gpr"
"spatial_block_1e+05m",1,"Random Forest",0.138156177178228,0.0141863239562772,0.0124928049748256,0.00944072586901131,1e+05,"all"
"spatial_block_1e+05m",1,"XGBoost",0.621555547180419,0.00772021650801577,0.00662635950474474,0.00361269645082244,1e+05,"all"
"spatial_block_1e+05m",1,"SVM",0.0114958159828999,0.0212804867598151,0.0111872070410384,0.00199946791554092,1e+05,"all"
"spatial_block_1e+05m",1,"Neural Network",0.0345288096104484,0.0146515281665882,0.00948570200209897,0.000490192615377299,1e+05,"all"
"spatial_block_1e+05m",1,"GPR",0.0090793737398421,0.0122369396707095,0.0112334823836312,0.00517935922951214,1e+05,"all"
"spatial_block_1e+05m",1,"Ordinary Kriging",0.7782085378646,0.0110735525619247,0.00977801022289654,0.00884446715901357,1e+05,"all"
"spatial_block_1e+05m",1,"Universal Kriging (env drift)",0.0201145730922553,412.070469995264,151.099735537393,-86.5266074512007,1e+05,"all"
"spatial_block_1e+05m",1,"GAM",0.0366888338475845,0.0365413362934703,0.0160169404940448,0.0115592120706725,1e+05,"all"
"spatial_block_1e+05m",1,"INLA",NA,NA,NA,NA,1e+05,"all"
"spatial_block_1e+05m",2,"Random Forest",0.0668093468474734,0.0532207066562942,0.0289223836057831,-0.0235637601003309,1e+05,"all"
"spatial_block_1e+05m",2,"XGBoost",0.250835379336467,0.0488692348478592,0.0253725785100288,-0.018431205337381,1e+05,"all"
"spatial_block_1e+05m",2,"SVM",0.390701153375256,0.0470422054719548,0.0237387253317486,-0.0177663867771958,1e+05,"all"
"spatial_block_1e+05m",2,"Neural Network",0.0251233206667794,0.146761907253453,0.0812232224972532,0.0357036232974933,1e+05,"all"
"spatial_block_1e+05m",2,"GPR",0.00279381610252052,0.0519652716668643,0.0292519608540695,-0.020142162669836,1e+05,"all"
"spatial_block_1e+05m",2,"Ordinary Kriging",NA,NA,NA,NA,1e+05,"all"
"spatial_block_1e+05m",2,"Universal Kriging (env drift)",NA,NA,NA,NA,1e+05,"all"
"spatial_block_1e+05m",2,"GAM",0.00991724661826614,3.05396663849589,0.519871659122529,0.459619546127903,1e+05,"all"
"spatial_block_1e+05m",2,"INLA",NA,NA,NA,NA,1e+05,"all"
"spatial_block_1e+05m",3,"Random Forest",0.158030955457896,0.0061739886058861,0.00469818272529323,-0.000254012670217773,1e+05,"all"
"spatial_block_1e+05m",3,"XGBoost",0.146925344932339,0.00727342361771354,0.00565455777802487,-0.00300152271616614,1e+05,"all"
"spatial_block_1e+05m",3,"SVM",0.0836759268253734,0.0110579357237941,0.00908790526730611,0.00584825567040665,1e+05,"all"
"spatial_block_1e+05m",3,"Neural Network",0.13055542728934,0.0240699938037513,0.0221627423992874,-0.0192921489524681,1e+05,"all"
"spatial_block_1e+05m",3,"GPR",0.00141814934905391,0.00905428386278618,0.00785114562367685,0.0061565790970779,1e+05,"all"
"spatial_block_1e+05m",3,"Ordinary Kriging",0.305914271845329,0.0058357937853505,0.00424456345773391,-0.00175621069669417,1e+05,"all"
"spatial_block_1e+05m",3,"Universal Kriging (env drift)",5.5766041089863e-06,72.7993796118461,18.7250208457956,-11.1178118381479,1e+05,"all"
"spatial_block_1e+05m",3,"GAM",0.0349774089439981,0.0364174152577498,0.018799955700883,0.0170694255089487,1e+05,"all"
"spatial_block_1e+05m",3,"INLA",NA,NA,NA,NA,1e+05,"all"
"spatial_block_1e+05m",4,"Random Forest",0.134082629360922,0.0198930194909482,0.0168116181879254,0.0144530734175941,1e+05,"all"
"spatial_block_1e+05m",4,"XGBoost",0.157896658355163,0.0410638772816332,0.0313659965878647,0.0268011386191555,1e+05,"all"
"spatial_block_1e+05m",4,"SVM",0.0643048977629832,0.0179450246557852,0.0150349885506671,0.00995649915740895,1e+05,"all"
"spatial_block_1e+05m",4,"Neural Network",0.142731005978798,0.115137533347107,0.0841805444359943,0.0748043678382928,1e+05,"all"
"spatial_block_1e+05m",4,"GPR",0.00821387788170464,0.0120895779301638,0.0110669944589226,0.00928152549284491,1e+05,"all"
"spatial_block_1e+05m",4,"Ordinary Kriging",NA,NA,NA,NA,1e+05,"all"
"spatial_block_1e+05m",4,"Universal Kriging (env drift)",NA,NA,NA,NA,1e+05,"all"
"spatial_block_1e+05m",4,"GAM",0.00286272876042932,0.0164437101150706,0.00851026631368454,-0.00292316838558027,1e+05,"all"
"spatial_block_1e+05m",4,"INLA",NA,NA,NA,NA,1e+05,"all"
"spatial_block_1e+05m",5,"Random Forest",0.00650989600665379,0.0405233334864828,0.0193935800365072,0.00236588840225884,1e+05,"all"
"spatial_block_1e+05m",5,"XGBoost",0.0460891784520344,0.040104530685854,0.0167758742109318,0.000421853158117682,1e+05,"all"
"spatial_block_1e+05m",5,"SVM",0.136740563831649,0.0656386691205819,0.0344407609985457,0.0231888720405972,1e+05,"all"
"spatial_block_1e+05m",5,"Neural Network",0.0138943102879578,0.0424815784220779,0.0149979438676807,-0.00990005409675152,1e+05,"all"
"spatial_block_1e+05m",5,"GPR",NA,0.0405675261270652,0.0187465090733402,0.00146069659030727,1e+05,"all"
"spatial_block_1e+05m",5,"Ordinary Kriging",NA,NA,NA,NA,1e+05,"all"
"spatial_block_1e+05m",5,"Universal Kriging (env drift)",NA,NA,NA,NA,1e+05,"all"
"spatial_block_1e+05m",5,"GAM",0.0425732354861158,0.0423333302533606,0.0119902356030177,-0.00867927886992839,1e+05,"all"
"spatial_block_1e+05m",5,"INLA",NA,NA,NA,NA,1e+05,"all"
"spatial_block_1e+05m",1,"Random Forest",0.109723349060519,0.0119254903133515,0.0109394289381609,0.00571563706772737,1e+05,"pruned_gpr"
"spatial_block_1e+05m",1,"XGBoost",0.544964470324446,0.00802364286104665,0.00581363923176205,0.0026294294321288,1e+05,"pruned_gpr"
"spatial_block_1e+05m",1,"SVM",0.0378980872475857,0.0123014425750057,0.0077957251039494,-0.0013689982805501,1e+05,"pruned_gpr"
"spatial_block_1e+05m",1,"Neural Network",0.0497588152372454,0.0141374586716995,0.0094939898599843,-0.00339885142887191,1e+05,"pruned_gpr"
"spatial_block_1e+05m",1,"GPR",0.000139205224971024,0.0120097471953428,0.0089532830592962,-0.000822263783538813,1e+05,"pruned_gpr"
"spatial_block_1e+05m",1,"Ordinary Kriging",0.7782085378646,0.0110735525619247,0.00977801022289654,0.00884446715901357,1e+05,"pruned_gpr"
"spatial_block_1e+05m",1,"Universal Kriging (env drift)",0.00555677873271883,0.0693725170544189,0.0529580164129431,0.03308668864764,1e+05,"pruned_gpr"
"spatial_block_1e+05m",1,"GAM",0.470424876059557,0.0131092759403527,0.00884790007608424,0.00560125180048701,1e+05,"pruned_gpr"
"spatial_block_1e+05m",1,"INLA",NA,NA,NA,NA,1e+05,"pruned_gpr"
"spatial_block_1e+05m",2,"Random Forest",0.254237977075305,0.0523387293587417,0.0284296544186191,-0.0225115183849302,1e+05,"pruned_gpr"
"spatial_block_1e+05m",2,"XGBoost",0.409435572280425,0.0429187721971791,0.0228458950414271,-0.0113029053720271,1e+05,"pruned_gpr"
"spatial_block_1e+05m",2,"SVM",0.127413231847219,0.0554248400058304,0.029894289081284,-0.0276335456109491,1e+05,"pruned_gpr"
"spatial_block_1e+05m",2,"Neural Network",0.103034528725549,0.068286861554287,0.0498930733338224,-0.0406863724724046,1e+05,"pruned_gpr"
"spatial_block_1e+05m",2,"GPR",0.521866896969126,0.0347704380931949,0.020525913006508,-0.00574225555034277,1e+05,"pruned_gpr"
"spatial_block_1e+05m",2,"Ordinary Kriging",NA,NA,NA,NA,1e+05,"pruned_gpr"
"spatial_block_1e+05m",2,"Universal Kriging (env drift)",NA,NA,NA,NA,1e+05,"pruned_gpr"
"spatial_block_1e+05m",2,"GAM",0.421311116089103,0.0461202750403487,0.0398640906008397,0.0275005453489806,1e+05,"pruned_gpr"
"spatial_block_1e+05m",2,"INLA",NA,NA,NA,NA,1e+05,"pruned_gpr"
"spatial_block_1e+05m",3,"Random Forest",0.119297297065327,0.00645563594503733,0.00475698854930915,-0.00162016900576694,1e+05,"pruned_gpr"
"spatial_block_1e+05m",3,"XGBoost",0.120045989516143,0.00949453968929369,0.00758594191954687,-0.0051134482256556,1e+05,"pruned_gpr"
"spatial_block_1e+05m",3,"SVM",0.00213868385463651,0.0121540574534977,0.00812401100547636,0.00574271819846332,1e+05,"pruned_gpr"
"spatial_block_1e+05m",3,"Neural Network",0.0563320717434209,0.0109338584669599,0.00906140784135778,-0.00713435478077521,1e+05,"pruned_gpr"
"spatial_block_1e+05m",3,"GPR",0.0066101469898574,0.0109645225967574,0.00913246617680499,-0.00839822878850991,1e+05,"pruned_gpr"
"spatial_block_1e+05m",3,"Ordinary Kriging",0.305914271845329,0.0058357937853505,0.00424456345773391,-0.00175621069669417,1e+05,"pruned_gpr"
"spatial_block_1e+05m",3,"Universal Kriging (env drift)",0.0387049196035627,0.0181551617777439,0.0123842752016583,-0.000351099003850161,1e+05,"pruned_gpr"
"spatial_block_1e+05m",3,"GAM",0.210614567594267,0.00589978897937307,0.00448998537049831,-2.42981683534626e-06,1e+05,"pruned_gpr"
"spatial_block_1e+05m",3,"INLA",NA,NA,NA,NA,1e+05,"pruned_gpr"
"spatial_block_1e+05m",4,"Random Forest",0.113294599623434,0.022842782959106,0.0193291315436033,0.0175446447341451,1e+05,"pruned_gpr"
"spatial_block_1e+05m",4,"XGBoost",0.153160616870109,0.0767776181545892,0.054621800871606,0.0514344199811324,1e+05,"pruned_gpr"
"spatial_block_1e+05m",4,"SVM",0.00180622987104196,0.0125414514429003,0.00897667896927494,-0.00370461982633971,1e+05,"pruned_gpr"
"spatial_block_1e+05m",4,"Neural Network",0.00228227165511029,0.0315498489532065,0.0232632932426051,0.0164911968377632,1e+05,"pruned_gpr"
"spatial_block_1e+05m",4,"GPR",0.14651118109503,0.0693042031187442,0.04888356974808,0.0444195217464139,1e+05,"pruned_gpr"
"spatial_block_1e+05m",4,"Ordinary Kriging",NA,NA,NA,NA,1e+05,"pruned_gpr"
"spatial_block_1e+05m",4,"Universal Kriging (env drift)",NA,NA,NA,NA,1e+05,"pruned_gpr"
"spatial_block_1e+05m",4,"GAM",0.143133104486041,0.194008235014789,0.130136577301047,0.124673929474687,1e+05,"pruned_gpr"
"spatial_block_1e+05m",4,"INLA",NA,NA,NA,NA,1e+05,"pruned_gpr"
"spatial_block_1e+05m",5,"Random Forest",0.00405292702925907,0.0406137954758307,0.0203437835149714,0.00318709616215578,1e+05,"pruned_gpr"
"spatial_block_1e+05m",5,"XGBoost",0.294209069584497,0.0378080825544624,0.0135311539313498,-0.00335058891928175,1e+05,"pruned_gpr"
"spatial_block_1e+05m",5,"SVM",0.164637460893607,0.0380624886723476,0.0167979305651597,-0.00146975560631771,1e+05,"pruned_gpr"
"spatial_block_1e+05m",5,"Neural Network",0.000673117650051796,0.0472283322099483,0.0267010940552013,0.00866223152633505,1e+05,"pruned_gpr"
"spatial_block_1e+05m",5,"GPR",0.49565809220951,0.034051328414386,0.0136767372403597,-0.00110087477504983,1e+05,"pruned_gpr"
"spatial_block_1e+05m",5,"Ordinary Kriging",NA,NA,NA,NA,1e+05,"pruned_gpr"
"spatial_block_1e+05m",5,"Universal Kriging (env drift)",NA,NA,NA,NA,1e+05,"pruned_gpr"
"spatial_block_1e+05m",5,"GAM",0.184243892487516,0.0393979799420134,0.0126716568671492,-0.00546932356762457,1e+05,"pruned_gpr"
"spatial_block_1e+05m",5,"INLA",NA,NA,NA,NA,1e+05,"pruned_gpr"
